Date,Open,High,Low,Close,Volume,Price,Change In Price,Divergence Factor 1,Divergence Factor 2,Divergence Factor 3,Divergence Factor 4,DF Avg Rank,% Rank of DF Avgs,Divergence Factor 1 Rank,Divergence Factor 2 Rank,Divergence Factor 3 Rank,Divergence Factor 4 Rank,Momentum Factor 1,Momentum Factor 2,Momentum Factor 3,Momentum Factor 4,Momentum Factor 1 Rank,Momentum Factor 2 Rank,Momentum Factor 3 Rank,Momentum Factor 4 Rank,MF Avg Rank,% Rank of MF Avgs,RSI,MACD,WPCTR,CCI,CCI Percentile,PNL Percentile,pdi,mdi,adx
2019-03-24 17:00:00+00:00,280.205,280.515,278.85400000000004,279.453,140995,279.453,-0.0024375088017339237,0.057644423607855405,0.011644423607855406,-0.004398509610741269,0.5912093023255813,1.0,1.0,1.0,1.0,1.0,1.0,0.8653827874053945,7.46283794135919,46.662587268698985,-32.670967926628485,1.0,1.0,1.0,1.0,1.0,1.0,45.308116912496466,-0.1698809608668057,-26.228401727861698,57.211483732892944,0.6372093023255814,0.046,22.511563879517148,23.523311101161173,17.960467451956745
2019-03-25 17:00:00+00:00,279.454,282.621,278.653,282.33799999999997,183074,282.33799999999997,0.01027081374182571,-0.014775746210345386,-0.10077574621034538,-0.011002237097552808,0.786093023255814,0.25,0.0,0.0,0.0,0.0,1.0,0.9982108832041945,3.9049047179130625,163.70449602958007,118.61669346669358,1.0,0.0,1.0,1.0,0.75,0.0,55.896088733216494,0.13570213828757005,-3.2781188462876876,128.26071295972935,0.872093023255814,0.086,26.958990915368286,20.100280077880008,17.718621344339635
2019-03-26 17:00:00+00:00,282.334,284.748,282.115,283.683,238876,283.683,0.004752482793124759,0.0066859405115382575,-0.09731405948846174,-0.013459319466102234,0.9262325581395349,0.5,0.5,0.5,0.5,0.0,1.0,0.797900008024385,5.59771619825581,214.78199257622128,118.33631201023776,0.0,0.5,1.0,0.5,0.5,0.0,59.09859917439249,0.480866080493513,-9.897769516728612,199.57136316255807,1.0302325581395348,0.104,32.02870638007219,18.207000832715554,18.41827035606591
2019-03-27 17:00:00+00:00,283.681,285.942,283.592,285.59,213085,285.59,0.006699798280734452,-0.08795124238162216,-0.23595124238162216,-0.020973832991348675,0.8752558139534884,0.16666666666666669,0.0,0.0,0.0,0.0,0.6666666666666667,0.582250176951618,-2.163863150171295,298.89001715746156,179.90826009313972,0.0,0.0,1.0,1.0,0.5,0.33333333333333337,72.56854453689812,0.8979390713329849,-2.944621047348436,194.01533713746994,1.0232558139534884,0.148,33.58777737347529,16.69548311480753,19.50227032572198
2019-03-28 17:00:00+00:00,285.58799999999997,286.672,284.756,286.28,190197,286.28,0.002413137023574367,-0.0556024378809189,-0.2256024378809189,-0.011937613828122447,0.7997674418604651,0.375,0.5,0.25,0.25,0.5,0.5,0.37921683150199215,0.19644410058302242,365.48134693307134,205.9172837781187,0.0,0.25,1.0,1.0,0.5625,0.5,76.73032642557234,1.2695154707504912,-3.0905077262697254,163.10300085773642,0.9697674418604652,0.17,33.894355570596495,15.561178642209281,20.75710966104876
2019-03-29 17:00:00+00:00,286.278,286.64799999999997,286.264,286.357,23358,286.357,0.00026893127920187156,-0.03414075115903531,-0.2061407511590353,-0.015877576623525715,0.7303255813953489,0.3,0.4,0.4,0.4,0.2,0.2,0.24486059980779373,6.056657176245281,339.61104495437587,213.96368868230945,0.0,0.8,0.8,1.0,0.65,0.6,78.09804190058878,1.5523116187756045,-2.4834437086092485,136.8460573122023,0.9023255813953488,0.172,33.404513360250455,15.33628803687493,21.922317615280765
2019-03-31 16:00:00+00:00,286.121,286.98,285.183,286.935,152469,286.935,0.002016425123128207,-0.013733916757826758,-0.19773391675782676,-0.016506978824292345,0.6276279069767441,0.37500000000000006,0.6666666666666667,0.6666666666666667,0.5,0.16666666666666669,0.16666666666666669,0.012360867286076882,-8.995554642093438,334.22203634969503,298.7087667938721,0.0,0.0,0.6666666666666667,1.0,0.4166666666666667,0.0,81.24872889973553,1.8022936536240195,-0.34636699507401364,109.52961440751228,0.8116279069767441,0.184,31.13672125115859,18.379031663930366,22.196788559456504
2019-04-01 16:00:00+00:00,286.934,287.962,286.76599999999996,287.64799999999997,137098,287.64799999999997,0.0024818011182620157,0.006438506016565093,-0.1855614939834349,-0.017544779824122753,0.5963720930232559,0.39285714285714285,0.7142857142857143,0.7142857142857143,0.5714285714285715,0.14285714285714288,0.14285714285714288,-0.12486668232259035,-2.627080713996037,254.7558126599168,324.84147291133394,0.0,0.14285714285714288,0.42857142857142855,1.0,0.39285714285714285,0.0,82.7878471769462,2.034487058093589,-2.247030198941045,107.95559332342681,0.7883720930232558,0.192,33.501816692301176,17.526218120382023,22.84755318263555
2019-04-02 16:00:00+00:00,287.64799999999997,287.685,283.972,284.644,159010,284.644,-0.010498233733530454,0.07721779444704902,-0.05678220555295099,-0.014062472442712377,0.5171627906976745,0.59375,0.875,1.0,0.875,0.5,0.0,0.12506462989080092,11.016734254442056,158.40839785837798,249.68030241283748,0.25,1.0,0.125,0.75,0.53125,0.5,71.31304054812979,1.9535846022438932,-23.744096178617333,61.20324950037673,0.6511627906976745,0.134,29.002510866580494,25.278424880483907,21.70563954951365
2019-04-03 16:00:00+00:00,284.64599999999996,285.661,284.29400000000004,285.336,120120,285.336,0.0024281565668950117,0.020581340834505357,-0.12341865916549463,-0.018371174797851785,0.4629767441860465,0.3611111111111111,0.33333333333333337,0.7777777777777777,0.5555555555555556,0.1111111111111111,0.0,0.2910556621961291,4.287941647698773,206.17797964505135,255.76863767628345,0.4444444444444444,0.5555555555555556,0.33333333333333337,0.7777777777777777,0.5277777777777778,0.4444444444444444,77.57372110538215,1.9231386940738844,-18.792042364390856,47.32366297296876,0.6069767441860465,0.144,27.536253343896306,24.000443094247384,20.64529117590045
