Date,Open,High,Low,Close,Volume,Price,Change In Price,Divergence Factor 1,Divergence Factor 2,Divergence Factor 3,Divergence Factor 4,DF Avg Rank,% Rank of DF Avgs,Divergence Factor 1 Rank,Divergence Factor 2 Rank,Divergence Factor 3 Rank,Divergence Factor 4 Rank,Momentum Factor 1,Momentum Factor 2,Momentum Factor 3,Momentum Factor 4,Momentum Factor 1 Rank,Momentum Factor 2 Rank,Momentum Factor 3 Rank,Momentum Factor 4 Rank,MF Avg Rank,% Rank of MF Avgs,RSI,MACD,WPCTR,CCI,CCI Percentile,PNL Percentile,pdi,mdi,adx
2019-03-24 17:00:00+00:00,1.77452,1.7794299999999998,1.7648599999999999,1.76866,238107,1.76866,-0.002901940237634154,0.10763921446059277,-0.8783607855394072,-0.008108544275552755,-0.1790232558139535,1.0,1.0,1.0,1.0,1.0,1.0,-0.011170180421802067,1.4028869852137333,6.219397736139794,236.2240340144512,1.0,1.0,1.0,1.0,1.0,1.0,59.83143548820935,0.008765714507657396,-26.955238563699073,83.51216496666427,0.8069767441860465,0.986,25.90345783802502,15.98692202122399,25.974145940191445
2019-03-25 17:00:00+00:00,1.7686400000000002,1.7774599999999998,1.7624099999999998,1.7682,245068,1.7682,-0.0002601177330137794,0.10555555555555557,-0.8784444444444444,-0.007561178690477119,-0.22353488372093022,0.25,0.0,0.0,0.0,1.0,0.0,-0.013690203019661062,-4.228632788595789,-25.166836330732185,262.4137541002149,0.0,0.0,0.0,1.0,0.25,0.0,59.93353691395721,0.008510236920141523,-28.08657156910956,60.10227679880187,0.7604651162790698,0.984,24.108502775484535,16.00716611679468,25.561345764333527
2019-03-26 17:00:00+00:00,1.7682,1.7770099999999998,1.76452,1.7754,272442,1.7754,0.00406366966251491,0.13649789029535864,-0.8595021097046414,-0.013332342962675669,-0.18669767441860463,0.625,0.5,1.0,1.0,0.0,0.5,-0.016607825248528885,-14.020505666403594,16.33434718936648,295.9333108032007,0.0,0.0,1.0,1.0,0.5,0.5,56.9401544401544,0.008787452634536175,-11.256335022672413,83.64196444976218,0.8093023255813954,0.996,22.702518392912296,15.073643791536945,25.178031315322603
2019-03-27 17:00:00+00:00,1.7754,1.77905,1.75205,1.7542400000000002,300775,1.7542400000000002,-0.011990034959852626,0.1583242173256238,-0.7596757826743763,0.004576103946315649,-0.49241860465116283,0.75,0.6666666666666667,1.0,1.0,1.0,0.0,-0.01595949137942454,-5.388143236735367,-69.2037577526427,176.94272163444097,0.33333333333333337,0.33333333333333337,0.0,0.0,0.16666666666666669,0.0,52.35643915860493,0.00721652531522099,-67.60299625468085,-43.286059957078876,0.4255813953488372,0.918,19.98869981186199,18.792661992863806,23.59989001939212
2019-03-28 17:00:00+00:00,1.75425,1.7635599999999998,1.7343,1.73852,286723,1.73852,-0.009001538122361041,0.2654373079126947,-0.4925626920873053,0.006814058215053455,-0.7370697674418605,0.75,0.75,1.0,1.0,1.0,0.0,-0.012861343859420504,10.29641380544794,-165.02542392379658,135.28748590755347,0.75,1.0,0.0,0.0,0.4375,0.5,39.98616395710841,0.004649485104188056,-90.66578190665757,-198.2222975885157,0.020930232558139535,0.758,17.541503393844426,23.91880796589571,23.01287711152243
2019-03-29 17:00:00+00:00,1.73852,1.74092,1.73587,1.7400200000000001,35421,1.7400200000000001,0.0008624308433845815,0.2425821742980674,-0.5354178257019326,-0.0012190457588867431,-0.7454418604651163,0.55,0.2,0.8,0.8,0.6,0.0,-0.012630358265578456,4.043801157827325,-99.30920334249008,104.76891070217563,0.8,0.8,0.2,0.0,0.45,0.6,37.623584396908406,0.002704943798060633,-87.32550409926837,-189.2636668008084,0.03255813953488372,0.778,17.151219150369457,23.386633860735,22.467793697072008
2019-03-31 16:00:00+00:00,1.7407400000000002,1.7549400000000002,1.7369599999999998,1.75384,209945,1.75384,0.007911062307519928,0.17328749283742254,-0.7387125071625775,-0.009159736227277823,-0.6747906976744187,0.45833333333333337,0.16666666666666669,0.6666666666666667,0.6666666666666667,0.16666666666666669,0.33333333333333337,-0.011298727293017397,-3.647299504088302,41.50891757515038,45.5001596496848,0.8333333333333333,0.5,1.0,0.0,0.5833333333333333,0.8333333333333333,42.16184682056843,0.002253067346843274,-56.702858409040196,-91.43052729184645,0.2372093023255814,0.912,21.93224173783833,21.548355281380076,20.9260149623401
2019-04-01 16:00:00+00:00,1.75383,1.75472,1.73282,1.74091,246958,1.74091,-0.007399704699413262,0.18472157107881443,-0.6052784289211857,0.005686920179517851,-0.5993023255813954,0.6785714285714285,0.5714285714285715,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.42857142857142855,-0.010862164823996157,0.5564813861479365,-162.67354429579876,-57.38378204502211,1.0,0.5714285714285715,0.14285714285714288,0.0,0.4285714285714286,0.28571428571428575,38.103487233561864,0.0008419041175777853,-82.6432096116714,-107.8725528319954,0.19069767441860466,0.79,19.882266514628718,21.30120142368647,19.677399556672345
2019-04-02 16:00:00+00:00,1.74091,1.75606,1.7401200000000001,1.7552599999999998,263841,1.7552599999999998,0.008209029071764538,0.09421263739125904,-0.831787362608741,-0.008801807772251686,-0.5190232558139536,0.28125,0.125,0.0,0.375,0.25,0.5,-0.012348366139447231,-4.262383799276726,-105.62537743696218,43.583286806512625,0.625,0.25,0.25,0.125,0.3125,0.25,46.05673758865248,0.0008714268967278116,-51.85582493027273,-47.73661999835011,0.4069767441860465,0.926,19.09889382604805,19.84710988349228,18.40909691690672
2019-04-03 16:00:00+00:00,1.7552400000000001,1.76158,1.74432,1.7458599999999997,224390,1.7458599999999997,-0.0053697231666240165,0.11331718497681928,-0.7316828150231807,0.0032134361854911347,-0.40779069767441856,0.5833333333333334,0.4444444444444444,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.6666666666666667,-0.012771362997542113,-5.862220386210943,-130.59466394785468,-54.929948564032685,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,42.862873570903204,0.00013476893854957872,-72.02317099334957,-40.30538411595887,0.4372093023255814,0.845,20.04876224317999,18.383725759459548,17.403616219004082
